candidate_id,candidate_sex,text_excerpt,predicted_name,score,correct,missed_names
EL105_L_1978_03_062_02_1_PF_01,homme,"Élections législatives de mars 1978 2e circonscription du Pas-de-Calais
Jean-Jacques CAMPINI
Agent technique, 29 ans
Présenté par
LUTTE OUVRIÈRE
Suppléant Jean-Pierre HIROU, Enseignant, 30 ans
TRAVAILLEUSES, TRAVAILLEURS,
LUTTE OUVRIÈRE, le parti que je représente, présente des candidats dans toutes les circonscriptions du pays et, parmi ces candidats, il y a 191 femmes. C'est de loin le parti qui présente le plus de femmes, et c'est le seul dont le porte-parole national, Arlette Laguiller, soit aussi une femme.
C'est qu'à LUTTE OUVRIÈRE, l'égalité des hommes et des femmes est une réalité, et je suis heureux d'appartenir à un mouvement qui met ainsi ses actes en rapport avec ses paroles.
TRAVAILLEUSES, TRAVAILLEURS,
- et par travailleurs, j'entends les ouvriers, les employés, les artisans, les petits paysans, les petits commer- çants et les femmes dont on oublie toujours le travail au foyer -
je sollicite vos suffrages, car je crois, en tant que travailleur, que, si vous m'en jugez digne, je pourrai vous représenter valablement et utilement au Parlement, y dire tout ce que vous aurez à dire aux politiciens et y faire entendre votre voix, quelles que soient les circonstances politiques.
IL FAUT VOTER CONTRE LA DROITE
Il faut que les travailleurs, le 12 mars, votent massivement contre la droite qui fait retomber tout le poids de la crise sur les petites gens. Les ouvriers, les employés ne peuvent pas approuver le plan d'austérité, le blocage des salaires et le chômage ; ils doivent voter contre les amis politiques de Barre et Chirac.
Les petits paysans, les petits commerçants, les artisans doivent, eux aussi, voter contre les hommes politiques de la droite qui ont surimposé les petits pour mieux subventionner les gros. Sous leur gouverne- ment, plus du quart de la paysannerie a été chassé de ses terres, des centaines de milliers de jeunes ont dû quitter les campagnes, faute de pouvoir y vivre. Des dizaines de milliers de petits commerçants ont été saignés par le perce",Chirac,0.997,,
EL105_L_1978_03_067_05_1_PF_03,homme,"Sciences Po / fonds CEVIPOF
Elections législatives - Mars 1978
Circonscription de MOLSHEIM-VILLÉ
Le Parti Communiste Francais vous propose ses candidats
Albert KLEIN 39 ans - 5 enfants militant syndical Conseiller municipal de Gresswiller titulaire
Germain PAQUET 52 ans - 2 enfants Cheminot Adjoint au maire de Barembach suppléant
NOS CANDIDATS sont des travailleurs de la région, l'habitant depuis toujours, qui la connaissent, y vivent, y resteront car ils y plongent leurs racines.
Nous n'avons pas besoin de technocrates, ni d'hommes providentiels.
NOS CANDIDATS sont des porte-parole authentiques des travailleurs et petites gens, ce qui leur a d'ailleurs, entre autre, déjà valu la confiance des habitants de leur commune.
1Chers concitoyennes, chers concitoyens,
Vous voulez en sortir. Vous voulez que ça change et pour de bon.
N'écoutez plus ceux qui, devant l'austérité, n'ont rien d'autre à proposer que la résignation, qui prétendent défendre l'Alsace mais votent toujours à droite et contre l'Alsace quand ils sont à Paris.
Ceux qui se réfèrent à la majorité actuelle ne peuvent pas fuir les résultats catastrophiques de la politique de cette majorité dans notre région.
Même, en changeant de candidat, la politique de la majorité ne sera pas changée pour autant.
N'écoutez pas ceux qui vous font des promesses électorales, sans en contrepartie en prévoir le financement et en refusant de chercher l'argent là où il est.
Nous, nous ne vous promettons pas la lune. Nous prenons des engagements et nous les tiendrons. Nous disons à l'avance à qui on donne et à qui on prend.
Nous disons qu'il est indispensable que ça change en France pour que l'Alsace vive libre, que le Programme commun, bien actualisé, devienne enfin réalité. Pour cela, mettez tout le poids de vos espérances du bon côté de la balance.
A travers l'Alsace, ditez-vous bien que chaque voix comptera au soir du 12 mars 1978. Chacune sera une signature au bas de l'immense pétition nationale exigeant qu'enfin chacun puiss",Albert KLEIN,0.999,,
EL105_L_1978_03_067_05_1_PF_03,homme,"Sciences Po / fonds CEVIPOF
Elections législatives - Mars 1978
Circonscription de MOLSHEIM-VILLÉ
Le Parti Communiste Francais vous propose ses candidats
Albert KLEIN 39 ans - 5 enfants militant syndical Conseiller municipal de Gresswiller titulaire
Germain PAQUET 52 ans - 2 enfants Cheminot Adjoint au maire de Barembach suppléant
NOS CANDIDATS sont des travailleurs de la région, l'habitant depuis toujours, qui la connaissent, y vivent, y resteront car ils y plongent leurs racines.
Nous n'avons pas besoin de technocrates, ni d'hommes providentiels.
NOS CANDIDATS sont des porte-parole authentiques des travailleurs et petites gens, ce qui leur a d'ailleurs, entre autre, déjà valu la confiance des habitants de leur commune.
1Chers concitoyennes, chers concitoyens,
Vous voulez en sortir. Vous voulez que ça change et pour de bon.
N'écoutez plus ceux qui, devant l'austérité, n'ont rien d'autre à proposer que la résignation, qui prétendent défendre l'Alsace mais votent toujours à droite et contre l'Alsace quand ils sont à Paris.
Ceux qui se réfèrent à la majorité actuelle ne peuvent pas fuir les résultats catastrophiques de la politique de cette majorité dans notre région.
Même, en changeant de candidat, la politique de la majorité ne sera pas changée pour autant.
N'écoutez pas ceux qui vous font des promesses électorales, sans en contrepartie en prévoir le financement et en refusant de chercher l'argent là où il est.
Nous, nous ne vous promettons pas la lune. Nous prenons des engagements et nous les tiendrons. Nous disons à l'avance à qui on donne et à qui on prend.
Nous disons qu'il est indispensable que ça change en France pour que l'Alsace vive libre, que le Programme commun, bien actualisé, devienne enfin réalité. Pour cela, mettez tout le poids de vos espérances du bon côté de la balance.
A travers l'Alsace, ditez-vous bien que chaque voix comptera au soir du 12 mars 1978. Chacune sera une signature au bas de l'immense pétition nationale exigeant qu'enfin chacun puiss",Germain PAQUET,0.998,,
EL105_L_1978_03_067_05_1_PF_03,homme,"Sciences Po / fonds CEVIPOF
Elections législatives - Mars 1978
Circonscription de MOLSHEIM-VILLÉ
Le Parti Communiste Francais vous propose ses candidats
Albert KLEIN 39 ans - 5 enfants militant syndical Conseiller municipal de Gresswiller titulaire
Germain PAQUET 52 ans - 2 enfants Cheminot Adjoint au maire de Barembach suppléant
NOS CANDIDATS sont des travailleurs de la région, l'habitant depuis toujours, qui la connaissent, y vivent, y resteront car ils y plongent leurs racines.
Nous n'avons pas besoin de technocrates, ni d'hommes providentiels.
NOS CANDIDATS sont des porte-parole authentiques des travailleurs et petites gens, ce qui leur a d'ailleurs, entre autre, déjà valu la confiance des habitants de leur commune.
1Chers concitoyennes, chers concitoyens,
Vous voulez en sortir. Vous voulez que ça change et pour de bon.
N'écoutez plus ceux qui, devant l'austérité, n'ont rien d'autre à proposer que la résignation, qui prétendent défendre l'Alsace mais votent toujours à droite et contre l'Alsace quand ils sont à Paris.
Ceux qui se réfèrent à la majorité actuelle ne peuvent pas fuir les résultats catastrophiques de la politique de cette majorité dans notre région.
Même, en changeant de candidat, la politique de la majorité ne sera pas changée pour autant.
N'écoutez pas ceux qui vous font des promesses électorales, sans en contrepartie en prévoir le financement et en refusant de chercher l'argent là où il est.
Nous, nous ne vous promettons pas la lune. Nous prenons des engagements et nous les tiendrons. Nous disons à l'avance à qui on donne et à qui on prend.
Nous disons qu'il est indispensable que ça change en France pour que l'Alsace vive libre, que le Programme commun, bien actualisé, devienne enfin réalité. Pour cela, mettez tout le poids de vos espérances du bon côté de la balance.
A travers l'Alsace, ditez-vous bien que chaque voix comptera au soir du 12 mars 1978. Chacune sera une signature au bas de l'immense pétition nationale exigeant qu'enfin chacun puiss",Cheminot,0.998,,
EL107_L_1978_03_085_03_2_PF_01,homme,"Sciences Po / fonds CEVIPOF
ELECTIONS LEGISLATIVES DU 19 MARS 1978
Troisième Circonscription de la Vendée
La Droite, ça suffit ! Pour la Victoire de la Gauche
VOTEZ Daniel COUTANT
Licencié en Droit Secrétaire de la Section du Parti Socialiste au Château-d'olonne
Candidat de l'Union de la Gauche
Remplaçant éventuel : Henry JANNIÈRE Instituteur Public à Beauvoir-sur-Mer
Pour changer dès maintenant LA POLITIQUE, LA SOCIÉTÉ, LA VIE Pour appliquer le PROGRAMME COMMUN
Electrices, Electeurs, Chers Amis,
Pour la majorité des français, la gauche est depuis dimanche 12 mars porteuse d'un immense espoir.
Le 13 au soir, le Parti Socialiste, le Parti Communiste Français, le Mouvement des Radicaux de Gauche, affirment solennellement leur volonté de tout mettre en œuvre pour aboutir à la constitution d'une majorité commune sur un programme commun, pour un gouvernement commun de la Gauche.
Ils ont décidé le désistement de tous leurs candidats pour le candidat de gauche arrivé en tête au premier tour : dans la 3e circonscription : Daniel COUTANT.
Vous avez été près de 20 % à exprimer votre confiance au Parti Socialiste pour CHANGER LA VIE.
Vous avez été 64 % à rejeter la politique soutenue par le député sortant.
Avec 1/3 des voix en Vendée, le système proportionnel permettrait à la Gauche d'avoir un député.
Electrices, Electeurs qui défendez le système proportionnel, Dimanche vous voterez Daniel COUTANT pour RÉTABLIR LA JUSTICE.
· Vous direz NON à Monsieur MAUGER qui est hostile à toute réforme, à toute justice.
· Vous direz NON à l'IMMOBILISME, au CONSERVATISME
-- qui paralyse la vie économique de notre région;
- qui liquide les activités maritimes (pêche, ostréiculture, conchyliculture ... );
- qui maintient le sous-développement industriel, en se satisfaisant du seul tourisme.
Ayant, mesuré l'importance de l'enjeu, tout permet de croire que la GAUCHE, investie du pouvoir, GAGNERA LA BATAILLE ÉCONOMIQUE.
Par la relance de la consommation, l'industrie française reprendra toute sa v",Daniel COUTANT,0.997,,
EL107_L_1978_03_085_03_2_PF_01,homme,"Sciences Po / fonds CEVIPOF
ELECTIONS LEGISLATIVES DU 19 MARS 1978
Troisième Circonscription de la Vendée
La Droite, ça suffit ! Pour la Victoire de la Gauche
VOTEZ Daniel COUTANT
Licencié en Droit Secrétaire de la Section du Parti Socialiste au Château-d'olonne
Candidat de l'Union de la Gauche
Remplaçant éventuel : Henry JANNIÈRE Instituteur Public à Beauvoir-sur-Mer
Pour changer dès maintenant LA POLITIQUE, LA SOCIÉTÉ, LA VIE Pour appliquer le PROGRAMME COMMUN
Electrices, Electeurs, Chers Amis,
Pour la majorité des français, la gauche est depuis dimanche 12 mars porteuse d'un immense espoir.
Le 13 au soir, le Parti Socialiste, le Parti Communiste Français, le Mouvement des Radicaux de Gauche, affirment solennellement leur volonté de tout mettre en œuvre pour aboutir à la constitution d'une majorité commune sur un programme commun, pour un gouvernement commun de la Gauche.
Ils ont décidé le désistement de tous leurs candidats pour le candidat de gauche arrivé en tête au premier tour : dans la 3e circonscription : Daniel COUTANT.
Vous avez été près de 20 % à exprimer votre confiance au Parti Socialiste pour CHANGER LA VIE.
Vous avez été 64 % à rejeter la politique soutenue par le député sortant.
Avec 1/3 des voix en Vendée, le système proportionnel permettrait à la Gauche d'avoir un député.
Electrices, Electeurs qui défendez le système proportionnel, Dimanche vous voterez Daniel COUTANT pour RÉTABLIR LA JUSTICE.
· Vous direz NON à Monsieur MAUGER qui est hostile à toute réforme, à toute justice.
· Vous direz NON à l'IMMOBILISME, au CONSERVATISME
-- qui paralyse la vie économique de notre région;
- qui liquide les activités maritimes (pêche, ostréiculture, conchyliculture ... );
- qui maintient le sous-développement industriel, en se satisfaisant du seul tourisme.
Ayant, mesuré l'importance de l'enjeu, tout permet de croire que la GAUCHE, investie du pouvoir, GAGNERA LA BATAILLE ÉCONOMIQUE.
Par la relance de la consommation, l'industrie française reprendra toute sa v",Henry JANNIÈRE,0.997,,
EL107_L_1978_03_085_03_2_PF_01,homme,"Sciences Po / fonds CEVIPOF
ELECTIONS LEGISLATIVES DU 19 MARS 1978
Troisième Circonscription de la Vendée
La Droite, ça suffit ! Pour la Victoire de la Gauche
VOTEZ Daniel COUTANT
Licencié en Droit Secrétaire de la Section du Parti Socialiste au Château-d'olonne
Candidat de l'Union de la Gauche
Remplaçant éventuel : Henry JANNIÈRE Instituteur Public à Beauvoir-sur-Mer
Pour changer dès maintenant LA POLITIQUE, LA SOCIÉTÉ, LA VIE Pour appliquer le PROGRAMME COMMUN
Electrices, Electeurs, Chers Amis,
Pour la majorité des français, la gauche est depuis dimanche 12 mars porteuse d'un immense espoir.
Le 13 au soir, le Parti Socialiste, le Parti Communiste Français, le Mouvement des Radicaux de Gauche, affirment solennellement leur volonté de tout mettre en œuvre pour aboutir à la constitution d'une majorité commune sur un programme commun, pour un gouvernement commun de la Gauche.
Ils ont décidé le désistement de tous leurs candidats pour le candidat de gauche arrivé en tête au premier tour : dans la 3e circonscription : Daniel COUTANT.
Vous avez été près de 20 % à exprimer votre confiance au Parti Socialiste pour CHANGER LA VIE.
Vous avez été 64 % à rejeter la politique soutenue par le député sortant.
Avec 1/3 des voix en Vendée, le système proportionnel permettrait à la Gauche d'avoir un député.
Electrices, Electeurs qui défendez le système proportionnel, Dimanche vous voterez Daniel COUTANT pour RÉTABLIR LA JUSTICE.
· Vous direz NON à Monsieur MAUGER qui est hostile à toute réforme, à toute justice.
· Vous direz NON à l'IMMOBILISME, au CONSERVATISME
-- qui paralyse la vie économique de notre région;
- qui liquide les activités maritimes (pêche, ostréiculture, conchyliculture ... );
- qui maintient le sous-développement industriel, en se satisfaisant du seul tourisme.
Ayant, mesuré l'importance de l'enjeu, tout permet de croire que la GAUCHE, investie du pouvoir, GAGNERA LA BATAILLE ÉCONOMIQUE.
Par la relance de la consommation, l'industrie française reprendra toute sa v",Daniel COUTANT,0.998,,
EL107_L_1978_03_085_03_2_PF_01,homme,"Sciences Po / fonds CEVIPOF
ELECTIONS LEGISLATIVES DU 19 MARS 1978
Troisième Circonscription de la Vendée
La Droite, ça suffit ! Pour la Victoire de la Gauche
VOTEZ Daniel COUTANT
Licencié en Droit Secrétaire de la Section du Parti Socialiste au Château-d'olonne
Candidat de l'Union de la Gauche
Remplaçant éventuel : Henry JANNIÈRE Instituteur Public à Beauvoir-sur-Mer
Pour changer dès maintenant LA POLITIQUE, LA SOCIÉTÉ, LA VIE Pour appliquer le PROGRAMME COMMUN
Electrices, Electeurs, Chers Amis,
Pour la majorité des français, la gauche est depuis dimanche 12 mars porteuse d'un immense espoir.
Le 13 au soir, le Parti Socialiste, le Parti Communiste Français, le Mouvement des Radicaux de Gauche, affirment solennellement leur volonté de tout mettre en œuvre pour aboutir à la constitution d'une majorité commune sur un programme commun, pour un gouvernement commun de la Gauche.
Ils ont décidé le désistement de tous leurs candidats pour le candidat de gauche arrivé en tête au premier tour : dans la 3e circonscription : Daniel COUTANT.
Vous avez été près de 20 % à exprimer votre confiance au Parti Socialiste pour CHANGER LA VIE.
Vous avez été 64 % à rejeter la politique soutenue par le député sortant.
Avec 1/3 des voix en Vendée, le système proportionnel permettrait à la Gauche d'avoir un député.
Electrices, Electeurs qui défendez le système proportionnel, Dimanche vous voterez Daniel COUTANT pour RÉTABLIR LA JUSTICE.
· Vous direz NON à Monsieur MAUGER qui est hostile à toute réforme, à toute justice.
· Vous direz NON à l'IMMOBILISME, au CONSERVATISME
-- qui paralyse la vie économique de notre région;
- qui liquide les activités maritimes (pêche, ostréiculture, conchyliculture ... );
- qui maintient le sous-développement industriel, en se satisfaisant du seul tourisme.
Ayant, mesuré l'importance de l'enjeu, tout permet de croire que la GAUCHE, investie du pouvoir, GAGNERA LA BATAILLE ÉCONOMIQUE.
Par la relance de la consommation, l'industrie française reprendra toute sa v",Daniel COUTANT,0.997,,
EL107_L_1978_03_085_03_2_PF_01,homme,"Sciences Po / fonds CEVIPOF
ELECTIONS LEGISLATIVES DU 19 MARS 1978
Troisième Circonscription de la Vendée
La Droite, ça suffit ! Pour la Victoire de la Gauche
VOTEZ Daniel COUTANT
Licencié en Droit Secrétaire de la Section du Parti Socialiste au Château-d'olonne
Candidat de l'Union de la Gauche
Remplaçant éventuel : Henry JANNIÈRE Instituteur Public à Beauvoir-sur-Mer
Pour changer dès maintenant LA POLITIQUE, LA SOCIÉTÉ, LA VIE Pour appliquer le PROGRAMME COMMUN
Electrices, Electeurs, Chers Amis,
Pour la majorité des français, la gauche est depuis dimanche 12 mars porteuse d'un immense espoir.
Le 13 au soir, le Parti Socialiste, le Parti Communiste Français, le Mouvement des Radicaux de Gauche, affirment solennellement leur volonté de tout mettre en œuvre pour aboutir à la constitution d'une majorité commune sur un programme commun, pour un gouvernement commun de la Gauche.
Ils ont décidé le désistement de tous leurs candidats pour le candidat de gauche arrivé en tête au premier tour : dans la 3e circonscription : Daniel COUTANT.
Vous avez été près de 20 % à exprimer votre confiance au Parti Socialiste pour CHANGER LA VIE.
Vous avez été 64 % à rejeter la politique soutenue par le député sortant.
Avec 1/3 des voix en Vendée, le système proportionnel permettrait à la Gauche d'avoir un député.
Electrices, Electeurs qui défendez le système proportionnel, Dimanche vous voterez Daniel COUTANT pour RÉTABLIR LA JUSTICE.
· Vous direz NON à Monsieur MAUGER qui est hostile à toute réforme, à toute justice.
· Vous direz NON à l'IMMOBILISME, au CONSERVATISME
-- qui paralyse la vie économique de notre région;
- qui liquide les activités maritimes (pêche, ostréiculture, conchyliculture ... );
- qui maintient le sous-développement industriel, en se satisfaisant du seul tourisme.
Ayant, mesuré l'importance de l'enjeu, tout permet de croire que la GAUCHE, investie du pouvoir, GAGNERA LA BATAILLE ÉCONOMIQUE.
Par la relance de la consommation, l'industrie française reprendra toute sa v",Monsieur MAUGER,0.981,,
EL136_L_1981_06_075_14_2_PF_02,homme,"Elections législatives des 14 et 21 juin 1981 14e Circonscription - 13e Arrondissement
François FERRUS
39 ans cadre d'entreprise
Candidat d'union R.P.R. - U.D.F.
Le 14 juin vous m'avez placé en tête de ceux qui refusent le projet socialiste.
Le 21 juin, toutes les voix de ceux qui veulent vivre dans une société de responsabilité et de liberté doivent se RASSEMBLER sur mon nom.
En m'apportant vos suffrages, vous choisirez pour votre circonscription un député à TEMPS COMPLET.
- disponible et efficace,
- fortement attaché au progrès social,
- proche du maire de Paris,
- à l'écoute de chacun, sans EXCLUSIVE.
François FERRUS
Suppléante :
Anne-Marie COUDERC
Vu, le candidat
Union pour une Nouvelle Majorité
C.P.I. - 74 B 2241
Sciences Po / fonds CEVIPOF ☐ ☐ ☐ ☐Sciences Po / fonds CEVIPOF",François FERRUS,0.998,,
EL136_L_1981_06_075_14_2_PF_02,homme,"Elections législatives des 14 et 21 juin 1981 14e Circonscription - 13e Arrondissement
François FERRUS
39 ans cadre d'entreprise
Candidat d'union R.P.R. - U.D.F.
Le 14 juin vous m'avez placé en tête de ceux qui refusent le projet socialiste.
Le 21 juin, toutes les voix de ceux qui veulent vivre dans une société de responsabilité et de liberté doivent se RASSEMBLER sur mon nom.
En m'apportant vos suffrages, vous choisirez pour votre circonscription un député à TEMPS COMPLET.
- disponible et efficace,
- fortement attaché au progrès social,
- proche du maire de Paris,
- à l'écoute de chacun, sans EXCLUSIVE.
François FERRUS
Suppléante :
Anne-Marie COUDERC
Vu, le candidat
Union pour une Nouvelle Majorité
C.P.I. - 74 B 2241
Sciences Po / fonds CEVIPOF ☐ ☐ ☐ ☐Sciences Po / fonds CEVIPOF",François FERRUS,0.998,,
EL136_L_1981_06_075_14_2_PF_02,homme,"Elections législatives des 14 et 21 juin 1981 14e Circonscription - 13e Arrondissement
François FERRUS
39 ans cadre d'entreprise
Candidat d'union R.P.R. - U.D.F.
Le 14 juin vous m'avez placé en tête de ceux qui refusent le projet socialiste.
Le 21 juin, toutes les voix de ceux qui veulent vivre dans une société de responsabilité et de liberté doivent se RASSEMBLER sur mon nom.
En m'apportant vos suffrages, vous choisirez pour votre circonscription un député à TEMPS COMPLET.
- disponible et efficace,
- fortement attaché au progrès social,
- proche du maire de Paris,
- à l'écoute de chacun, sans EXCLUSIVE.
François FERRUS
Suppléante :
Anne-Marie COUDERC
Vu, le candidat
Union pour une Nouvelle Majorité
C.P.I. - 74 B 2241
Sciences Po / fonds CEVIPOF ☐ ☐ ☐ ☐Sciences Po / fonds CEVIPOF",Anne-Marie COUDERC,0.999,,
EL193_L_1993_03_059_12_1_PF_10,homme,"Sciences Po / fonds CEVIPOF
ELECTION LEGISLATIVES DE MARS 93 - 12ème CIRCONSCRIPTION DU NORD
Ensemble Aujourd'hui
Chers amis,
Le 21 mars prochain, vous élirez votre représentant à l'Assemblée Nationale. Ce scrutin, vous le savez est important. Il vous donnera l'occasion de décider de l'avenir de la France et du Littoral. A cette occasion, j'ai choisi de me présenter à VOUS.
Je n'ai franchement pas l'habitude de mener en bateau ceux et celles qui choisissent de me faire confiance.
A l'Assemblée Nationale, je mettrai tous mon enthousiasme pour bousculer et secouer ceux qui auront la charge de notre pays. Du haut de mes 24 ans j'interpellerai de manière continue le gouvernement et me battrai farouchement pour faire entendre votre voix.
Notre pays traverse une grave crise, mais ne pensez pas, chers amis, que tout est fini. Il y a tant de choses à faire, tant d'injustices à combattre et tant de bonheur à construire !
Voyez-vous, il y a dans ma candidature une part de rêve et d'espoir. Je souhaite vous convier à partager notre enthousiasme et notre détermination.
Le 21 mars,
Votez HENNI
Vu Le candidatSciences Po / fonds CEVIPOF
FRANÇAIS D'HIER - FRANÇAIS DE DEMAIN
ENSEMBLE AUJOURD'HUI
L'EMPLOI
· Engager immédiatement les réformes nécessaire pour mettre en œuvre la . semaine à 35 Heures sans perte de revenus pour les bas salaires
· Alléger les charges des entreprises
· Exonération systématique et temporaire des charges pour les entreprises en difficultés conjoncturelles.
· Développer et aider l'implantation des P.M.E.
AIDER AU DEVELOPPEMENT DES PAYS DU TIERS-MONDE
· Redéfinition de la politique étrangère de la France fondée non pas sur la raison d'Etat, mais sur la raison des peuples.
· Faciliter et équilibrer les échanges économiques et commerciaux vers les pays du sud
· Retraiter les intérêts de la dette des pays du tiers-monde en utilisant ces produits financiers en investissant sur place.
L'IMMIGRATION
· Travailler sérieusement à l'aide au développement des pays du sud",HENNI Vu,0.997,,
EL105_L_1978_03_068_04_2_PF_02,homme,"Sciences Po / fonds CEVIPOF
ELECTIONS LEGISLATIVES DU 19 MARS 1978
- MULHOUSE
U!
Le Député socialiste pour Mulhouse
Jean-Louis HOFFET
37 ans, marié, père de deux enfants, d'une vieille famille mulhousienne : son père, Frédéric Hoffet est l'auteur du livre « Psychanalyse de l'Alsace ». Licencié en lettres en sciences économiques et en théologie. Economiste, Directeur d'une importante association de culture populaire, appartient au Conseil de l'Université de Haute Alsace. Dirigeant du Parti Socialiste depuis 4 ans, premier secrétaire de la section de Mulhouse, Militant actif dans son quartier Fonderie/Hasenrain.
PARTI SOCIALISTESciences Po / fonds CEVIPOF
LA VICTOIRE DE LA GAUCHE OUVRE LA VOIE AU CHANGEMENT :
Les mulhousiens veulent un autre député
- Près de 60 % des Mulhousiennes et Mulhousiens ont voté contre le député sortant.
- Au premier tour on choisit, au deuxième tour on élimine.
- Au deuxième tour, tous unis sur le nom de JEAN-LOUIS HOFFET.
Changer la vie
- Voter pour le PARTI SOCIALISTE et la gauche c'est voter pour des mesures immédiates de Justice Sociale.
- Pour une autre croissance qui respecte la qualité de la vie.
- Pour l'indépendance nationale et la paix.
- Pour la régionalisation et l'autogestion.
La victoire de la nouvelle majorité : LA GAUCHE
Can supp
- Plus de 50 % des Français ont choisi la gauche.
- En Alsace le PARTI SOCIALISTE a doublé ses voix.
- Participez à la victoire de la nouvelle majorité qui gouvernera le 20 Mars.
Jean-Louis HOFFET pour nous aussi, un député de gauche
PARTI SOCIALISTE
Fernand Conseille du Ha 48 ans père de de Fernand Wel d'une famill Licencié en professeu principal c officier de Secrétaire D du Parti ☐ ☐ ☐ ☐ ☐ ☐ ☐ ☐ ☐",Jean-Louis HOFFET,0.999,,
EL105_L_1978_03_068_04_2_PF_02,homme,"Sciences Po / fonds CEVIPOF
ELECTIONS LEGISLATIVES DU 19 MARS 1978
- MULHOUSE
U!
Le Député socialiste pour Mulhouse
Jean-Louis HOFFET
37 ans, marié, père de deux enfants, d'une vieille famille mulhousienne : son père, Frédéric Hoffet est l'auteur du livre « Psychanalyse de l'Alsace ». Licencié en lettres en sciences économiques et en théologie. Economiste, Directeur d'une importante association de culture populaire, appartient au Conseil de l'Université de Haute Alsace. Dirigeant du Parti Socialiste depuis 4 ans, premier secrétaire de la section de Mulhouse, Militant actif dans son quartier Fonderie/Hasenrain.
PARTI SOCIALISTESciences Po / fonds CEVIPOF
LA VICTOIRE DE LA GAUCHE OUVRE LA VOIE AU CHANGEMENT :
Les mulhousiens veulent un autre député
- Près de 60 % des Mulhousiennes et Mulhousiens ont voté contre le député sortant.
- Au premier tour on choisit, au deuxième tour on élimine.
- Au deuxième tour, tous unis sur le nom de JEAN-LOUIS HOFFET.
Changer la vie
- Voter pour le PARTI SOCIALISTE et la gauche c'est voter pour des mesures immédiates de Justice Sociale.
- Pour une autre croissance qui respecte la qualité de la vie.
- Pour l'indépendance nationale et la paix.
- Pour la régionalisation et l'autogestion.
La victoire de la nouvelle majorité : LA GAUCHE
Can supp
- Plus de 50 % des Français ont choisi la gauche.
- En Alsace le PARTI SOCIALISTE a doublé ses voix.
- Participez à la victoire de la nouvelle majorité qui gouvernera le 20 Mars.
Jean-Louis HOFFET pour nous aussi, un député de gauche
PARTI SOCIALISTE
Fernand Conseille du Ha 48 ans père de de Fernand Wel d'une famill Licencié en professeu principal c officier de Secrétaire D du Parti ☐ ☐ ☐ ☐ ☐ ☐ ☐ ☐ ☐",Frédéric Hoffet,0.997,,
EL105_L_1978_03_068_04_2_PF_02,homme,"Sciences Po / fonds CEVIPOF
ELECTIONS LEGISLATIVES DU 19 MARS 1978
- MULHOUSE
U!
Le Député socialiste pour Mulhouse
Jean-Louis HOFFET
37 ans, marié, père de deux enfants, d'une vieille famille mulhousienne : son père, Frédéric Hoffet est l'auteur du livre « Psychanalyse de l'Alsace ». Licencié en lettres en sciences économiques et en théologie. Economiste, Directeur d'une importante association de culture populaire, appartient au Conseil de l'Université de Haute Alsace. Dirigeant du Parti Socialiste depuis 4 ans, premier secrétaire de la section de Mulhouse, Militant actif dans son quartier Fonderie/Hasenrain.
PARTI SOCIALISTESciences Po / fonds CEVIPOF
LA VICTOIRE DE LA GAUCHE OUVRE LA VOIE AU CHANGEMENT :
Les mulhousiens veulent un autre député
- Près de 60 % des Mulhousiennes et Mulhousiens ont voté contre le député sortant.
- Au premier tour on choisit, au deuxième tour on élimine.
- Au deuxième tour, tous unis sur le nom de JEAN-LOUIS HOFFET.
Changer la vie
- Voter pour le PARTI SOCIALISTE et la gauche c'est voter pour des mesures immédiates de Justice Sociale.
- Pour une autre croissance qui respecte la qualité de la vie.
- Pour l'indépendance nationale et la paix.
- Pour la régionalisation et l'autogestion.
La victoire de la nouvelle majorité : LA GAUCHE
Can supp
- Plus de 50 % des Français ont choisi la gauche.
- En Alsace le PARTI SOCIALISTE a doublé ses voix.
- Participez à la victoire de la nouvelle majorité qui gouvernera le 20 Mars.
Jean-Louis HOFFET pour nous aussi, un député de gauche
PARTI SOCIALISTE
Fernand Conseille du Ha 48 ans père de de Fernand Wel d'une famill Licencié en professeu principal c officier de Secrétaire D du Parti ☐ ☐ ☐ ☐ ☐ ☐ ☐ ☐ ☐",JEAN-LOUIS HOFFET,0.998,,
